"time","activity"
"2018-12-18 01:46:00",0
"2018-12-18 01:47:00",0
"2018-12-18 01:48:00",0
"2018-12-18 01:49:00",0
"2018-12-18 01:50:00",0
"2018-12-18 01:51:00",0
"2018-12-18 01:52:00",0
"2018-12-18 01:53:00",0
"2018-12-18 01:54:00",0
"2018-12-18 01:55:00",0
"2018-12-18 01:56:00",0
"2018-12-18 01:57:00",0
"2018-12-18 01:58:00",0
"2018-12-18 01:59:00",0
"2018-12-18 02:00:00",0
"2018-12-18 02:01:00",0
"2018-12-18 02:02:00",0
"2018-12-18 02:03:00",0
"2018-12-18 02:04:00",0
"2018-12-18 02:05:00",0
"2018-12-18 02:06:00",0
"2018-12-18 02:07:00",0
"2018-12-18 02:08:00",0
"2018-12-18 02:09:00",0
"2018-12-18 02:10:00",0
"2018-12-18 02:11:00",0
"2018-12-18 02:12:00",0
"2018-12-18 02:13:00",0
"2018-12-18 02:14:00",0
"2018-12-18 02:15:00",0
"2018-12-18 02:16:00",0
"2018-12-18 02:17:00",0
"2018-12-18 02:18:00",0
"2018-12-18 02:19:00",0
"2018-12-18 02:20:00",0
"2018-12-18 02:21:00",493.102423437565
"2018-12-18 02:22:00",430.883975102347
"2018-12-18 02:23:00",0
"2018-12-18 02:24:00",327.685825143536
"2018-12-18 02:25:00",0
"2018-12-18 02:26:00",0
"2018-12-18 02:27:00",0
"2018-12-18 02:28:00",0
"2018-12-18 02:29:00",0
"2018-12-18 02:30:00",0
"2018-12-18 02:31:00",0
"2018-12-18 02:32:00",0
"2018-12-18 02:33:00",0
"2018-12-18 02:34:00",0
"2018-12-18 02:35:00",0
"2018-12-18 02:36:00",0
"2018-12-18 02:37:00",0
"2018-12-18 02:38:00",0
"2018-12-18 02:39:00",1026.54468972374
"2018-12-18 02:40:00",0
"2018-12-18 02:41:00",0
"2018-12-18 02:42:00",0
"2018-12-18 02:43:00",0
"2018-12-18 02:44:00",0
"2018-12-18 02:45:00",0
"2018-12-18 02:46:00",0
"2018-12-18 02:47:00",683.120779950369
"2018-12-18 02:48:00",0
"2018-12-18 02:49:00",0
"2018-12-18 02:50:00",0
"2018-12-18 02:51:00",0
"2018-12-18 02:52:00",0
"2018-12-18 02:53:00",0
"2018-12-18 02:54:00",0
"2018-12-18 02:55:00",0
"2018-12-18 02:56:00",0
"2018-12-18 02:57:00",214
"2018-12-18 02:58:00",0
"2018-12-18 02:59:00",0
"2018-12-18 03:00:00",0
"2018-12-18 03:01:00",0
"2018-12-18 03:02:00",0
"2018-12-18 03:03:00",0
"2018-12-18 03:04:00",0
"2018-12-18 03:05:00",0
"2018-12-18 03:06:00",0
"2018-12-18 03:07:00",0
"2018-12-18 03:08:00",0
"2018-12-18 03:09:00",0
"2018-12-18 03:10:00",0
"2018-12-18 03:11:00",0
"2018-12-18 03:12:00",0
"2018-12-18 03:13:00",0
"2018-12-18 03:14:00",0
"2018-12-18 03:15:00",0
"2018-12-18 03:16:00",0
"2018-12-18 03:17:00",0
"2018-12-18 03:18:00",0
"2018-12-18 03:19:00",0
"2018-12-18 03:20:00",0
"2018-12-18 03:21:00",0
"2018-12-18 03:22:00",0
"2018-12-18 03:23:00",0
"2018-12-18 03:24:00",0
"2018-12-18 03:25:00",0
"2018-12-18 03:26:00",0
"2018-12-18 03:27:00",0
"2018-12-18 03:28:00",0
"2018-12-18 03:29:00",0
"2018-12-18 03:30:00",0
"2018-12-18 03:31:00",0
"2018-12-18 03:32:00",0
"2018-12-18 03:33:00",0
"2018-12-18 03:34:00",0
"2018-12-18 03:35:00",0
"2018-12-18 03:36:00",0
"2018-12-18 03:37:00",0
"2018-12-18 03:38:00",0
"2018-12-18 03:39:00",0
"2018-12-18 03:40:00",0
"2018-12-18 03:41:00",0
"2018-12-18 03:42:00",0
"2018-12-18 03:43:00",0
"2018-12-18 03:44:00",0
"2018-12-18 03:45:00",0
"2018-12-18 03:46:00",0
"2018-12-18 03:47:00",0
"2018-12-18 03:48:00",0
"2018-12-18 03:49:00",0
"2018-12-18 03:50:00",0
"2018-12-18 03:51:00",0
"2018-12-18 03:52:00",0
"2018-12-18 03:53:00",0
"2018-12-18 03:54:00",0
"2018-12-18 03:55:00",1563.65149569845
"2018-12-18 03:56:00",85
"2018-12-18 03:57:00",0
"2018-12-18 03:58:00",0
"2018-12-18 03:59:00",0
"2018-12-18 04:00:00",49
"2018-12-18 04:01:00",33
"2018-12-18 04:02:00",0
"2018-12-18 04:03:00",59
"2018-12-18 04:04:00",254.505402693145
"2018-12-18 04:05:00",0
"2018-12-18 04:06:00",0
"2018-12-18 04:07:00",0
"2018-12-18 04:08:00",0
"2018-12-18 04:09:00",0
"2018-12-18 04:10:00",289.228283540874
"2018-12-18 04:11:00",0
"2018-12-18 04:12:00",0
"2018-12-18 04:13:00",0
"2018-12-18 04:14:00",0
"2018-12-18 04:15:00",0
"2018-12-18 04:16:00",0
"2018-12-18 04:17:00",0
"2018-12-18 04:18:00",600.761183832644
"2018-12-18 04:19:00",0
"2018-12-18 04:20:00",0
"2018-12-18 04:21:00",0
"2018-12-18 04:22:00",0
"2018-12-18 04:23:00",0
"2018-12-18 04:24:00",0
"2018-12-18 04:25:00",0
"2018-12-18 04:26:00",0
"2018-12-18 04:27:00",0
"2018-12-18 04:28:00",0
"2018-12-18 04:29:00",767.867176014185
"2018-12-18 04:30:00",0
"2018-12-18 04:31:00",0
"2018-12-18 04:32:00",0
"2018-12-18 04:33:00",0
"2018-12-18 04:34:00",0
"2018-12-18 04:35:00",0
"2018-12-18 04:36:00",0
"2018-12-18 04:37:00",0
"2018-12-18 04:38:00",0
"2018-12-18 04:39:00",0
"2018-12-18 04:40:00",0
"2018-12-18 04:41:00",0
"2018-12-18 04:42:00",0
"2018-12-18 04:43:00",0
"2018-12-18 04:44:00",0
"2018-12-18 04:45:00",0
"2018-12-18 04:46:00",0
"2018-12-18 04:47:00",0
"2018-12-18 04:48:00",0
"2018-12-18 04:49:00",447.452790805913
"2018-12-18 04:50:00",0
"2018-12-18 04:51:00",0
"2018-12-18 04:52:00",0
"2018-12-18 04:53:00",0
"2018-12-18 04:54:00",0
"2018-12-18 04:55:00",0
"2018-12-18 04:56:00",0
"2018-12-18 04:57:00",0
"2018-12-18 04:58:00",0
"2018-12-18 04:59:00",0
"2018-12-18 05:00:00",0
"2018-12-18 05:01:00",0
"2018-12-18 05:02:00",0
"2018-12-18 05:03:00",0
"2018-12-18 05:04:00",0
"2018-12-18 05:05:00",0
"2018-12-18 05:06:00",0
"2018-12-18 05:07:00",0
"2018-12-18 05:08:00",0
"2018-12-18 05:09:00",0
"2018-12-18 05:10:00",0
"2018-12-18 05:11:00",0
"2018-12-18 05:12:00",0
"2018-12-18 05:13:00",0
"2018-12-18 05:14:00",0
"2018-12-18 05:15:00",0
"2018-12-18 05:16:00",0
"2018-12-18 05:17:00",0
"2018-12-18 05:18:00",0
"2018-12-18 05:19:00",0
"2018-12-18 05:20:00",0
"2018-12-18 05:21:00",0
"2018-12-18 05:22:00",0
"2018-12-18 05:23:00",0
"2018-12-18 05:24:00",0
"2018-12-18 05:25:00",0
"2018-12-18 05:26:00",0
"2018-12-18 05:27:00",0
"2018-12-18 05:28:00",0
"2018-12-18 05:29:00",0
"2018-12-18 05:30:00",0
"2018-12-18 05:31:00",0
"2018-12-18 05:32:00",0
"2018-12-18 05:33:00",0
"2018-12-18 05:34:00",0
"2018-12-18 05:35:00",0
"2018-12-18 05:36:00",0
"2018-12-18 05:37:00",0
"2018-12-18 05:38:00",564.881403482182
"2018-12-18 05:39:00",0
"2018-12-18 05:40:00",0
"2018-12-18 05:41:00",0
"2018-12-18 05:42:00",241.803639343993
"2018-12-18 05:43:00",0
"2018-12-18 05:44:00",0
"2018-12-18 05:45:00",112
"2018-12-18 05:46:00",0
"2018-12-18 05:47:00",1170.5989919695
"2018-12-18 05:48:00",0
"2018-12-18 05:49:00",0
"2018-12-18 05:50:00",0
"2018-12-18 05:51:00",0
"2018-12-18 05:52:00",0
"2018-12-18 05:53:00",0
"2018-12-18 05:54:00",0
"2018-12-18 05:55:00",0
"2018-12-18 05:56:00",0
"2018-12-18 05:57:00",0
"2018-12-18 05:58:00",0
"2018-12-18 05:59:00",0
"2018-12-18 06:00:00",0
"2018-12-18 06:01:00",762.709643311267
"2018-12-18 06:02:00",303.950653889739
"2018-12-18 06:03:00",1523.08798170033
"2018-12-18 06:04:00",575.630089554047
"2018-12-18 06:05:00",0
"2018-12-18 06:06:00",0
"2018-12-18 06:07:00",0
"2018-12-18 06:08:00",0
"2018-12-18 06:09:00",553.613583648378
"2018-12-18 06:10:00",839.162677911738
"2018-12-18 06:11:00",193.302871163364
"2018-12-18 06:12:00",22
"2018-12-18 06:13:00",86
"2018-12-18 06:14:00",42
"2018-12-18 06:15:00",0
"2018-12-18 06:16:00",0
"2018-12-18 06:17:00",190.1998948475
"2018-12-18 06:18:00",0
"2018-12-18 06:19:00",0
"2018-12-18 06:20:00",1647.20672655256
"2018-12-18 06:21:00",3889.7641316666
"2018-12-18 06:22:00",2258.77577461775
"2018-12-18 06:23:00",1795.83573859081
"2018-12-18 06:24:00",1961.37349834242
"2018-12-18 06:25:00",2412.45538818856
"2018-12-18 06:26:00",3464.6551054903
"2018-12-18 06:27:00",2840.13309547282
"2018-12-18 06:28:00",2562.84002622091
"2018-12-18 06:29:00",2511.29787161937
"2018-12-18 06:30:00",2601.92505656869
"2018-12-18 06:31:00",3847.36910108713
"2018-12-18 06:32:00",1540.90200856511
"2018-12-18 06:33:00",108.632407687577
"2018-12-18 06:34:00",5249.94761878631
"2018-12-18 06:35:00",4386.63948826434
"2018-12-18 06:36:00",566.895934012584
"2018-12-18 06:37:00",2955.73848640234
"2018-12-18 06:38:00",1869.62161947277
"2018-12-18 06:39:00",954.675337483901
"2018-12-18 06:40:00",915.957968467986
"2018-12-18 06:41:00",2756.22985253407
"2018-12-18 06:42:00",2902.14076157584
"2018-12-18 06:43:00",2790.39674598434
"2018-12-18 06:44:00",2465.46162006226
"2018-12-18 06:45:00",2733.87380835327
"2018-12-18 06:46:00",1979.24076352525
"2018-12-18 06:47:00",2700.72693917767
"2018-12-18 06:48:00",2409.90373251713
"2018-12-18 06:49:00",28.2488937836511
"2018-12-18 06:50:00",97.2625313263026
"2018-12-18 06:51:00",57.6888204074238
"2018-12-18 06:52:00",4071.62535113436
"2018-12-18 06:53:00",3626.51981933092
"2018-12-18 06:54:00",1806.56137454558
"2018-12-18 06:55:00",2742.27970856366
"2018-12-18 06:56:00",481.204738131286
"2018-12-18 06:57:00",1305.83804508829
"2018-12-18 06:58:00",1012.62530088873
"2018-12-18 06:59:00",2106.82771008927
"2018-12-18 07:00:00",1095.12008473957
"2018-12-18 07:01:00",1686.58175016807
"2018-12-18 07:02:00",443.691334150218
"2018-12-18 07:03:00",744.90871924015
"2018-12-18 07:04:00",2064.86077012471
"2018-12-18 07:05:00",54.230987451825
"2018-12-18 07:06:00",69.28924880528
"2018-12-18 07:07:00",88.684835231284
"2018-12-18 07:08:00",16
"2018-12-18 07:09:00",1030.65464632922
"2018-12-18 07:10:00",75.9605160593318
"2018-12-18 07:11:00",20
"2018-12-18 07:12:00",9
"2018-12-18 07:13:00",126.241831418908
"2018-12-18 07:14:00",9
"2018-12-18 07:15:00",36
"2018-12-18 07:16:00",0
"2018-12-18 07:17:00",1035.74948708653
"2018-12-18 07:18:00",725.28132472855
"2018-12-18 07:19:00",1462.13576660993
"2018-12-18 07:20:00",410.64461520882
"2018-12-18 07:21:00",0
"2018-12-18 07:22:00",37.4833296279826
"2018-12-18 07:23:00",0
"2018-12-18 07:24:00",8.24621125123532
"2018-12-18 07:25:00",0
"2018-12-18 07:26:00",29
"2018-12-18 07:27:00",45.18849411078
"2018-12-18 07:28:00",14
"2018-12-18 07:29:00",3
"2018-12-18 07:30:00",0
"2018-12-18 07:31:00",59.4390444068543
"2018-12-18 07:32:00",63.6945837571767
"2018-12-18 07:33:00",12.0415945787923
"2018-12-18 07:34:00",5
"2018-12-18 07:35:00",5
"2018-12-18 07:36:00",54.5893762558247
"2018-12-18 07:37:00",525.671950935182
"2018-12-18 07:38:00",18
"2018-12-18 07:39:00",15
"2018-12-18 07:40:00",29
"2018-12-18 07:41:00",18
"2018-12-18 07:42:00",37
"2018-12-18 07:43:00",6
"2018-12-18 07:44:00",9
"2018-12-18 07:45:00",0
"2018-12-18 07:46:00",0
"2018-12-18 07:47:00",19.6977156035922
"2018-12-18 07:48:00",0
"2018-12-18 07:49:00",3130.05191650234
"2018-12-18 07:50:00",27
"2018-12-18 07:51:00",6
"2018-12-18 07:52:00",0
"2018-12-18 07:53:00",1
"2018-12-18 07:54:00",0
"2018-12-18 07:55:00",1291.98645503736
"2018-12-18 07:56:00",77.2593036468748
"2018-12-18 07:57:00",57.4891294072192
"2018-12-18 07:58:00",0
"2018-12-18 07:59:00",36.1386219991853
"2018-12-18 08:00:00",1221.39387586478
"2018-12-18 08:01:00",2691.59599494426
"2018-12-18 08:02:00",57
"2018-12-18 08:03:00",16
"2018-12-18 08:04:00",0
"2018-12-18 08:05:00",14
"2018-12-18 08:06:00",75.2130307858951
"2018-12-18 08:07:00",32
"2018-12-18 08:08:00",0
"2018-12-18 08:09:00",3
"2018-12-18 08:10:00",0
"2018-12-18 08:11:00",11
"2018-12-18 08:12:00",0
"2018-12-18 08:13:00",0
"2018-12-18 08:14:00",10
"2018-12-18 08:15:00",13
"2018-12-18 08:16:00",84.4334057112468
"2018-12-18 08:17:00",0
"2018-12-18 08:18:00",86.4696478540303
"2018-12-18 08:19:00",0
"2018-12-18 08:20:00",0
"2018-12-18 08:21:00",0
"2018-12-18 08:22:00",238
"2018-12-18 08:23:00",39
"2018-12-18 08:24:00",0
"2018-12-18 08:25:00",0
"2018-12-18 08:26:00",8
"2018-12-18 08:27:00",0
"2018-12-18 08:28:00",10
"2018-12-18 08:29:00",22
"2018-12-18 08:30:00",10
"2018-12-18 08:31:00",95
"2018-12-18 08:32:00",400.286147649403
"2018-12-18 08:33:00",773.290372369914
"2018-12-18 08:34:00",10
"2018-12-18 08:35:00",0
"2018-12-18 08:36:00",62
"2018-12-18 08:37:00",7
"2018-12-18 08:38:00",18
"2018-12-18 08:39:00",0
"2018-12-18 08:40:00",5
"2018-12-18 08:41:00",11
"2018-12-18 08:42:00",0
"2018-12-18 08:43:00",0
"2018-12-18 08:44:00",9
"2018-12-18 08:45:00",76.7202711152665
"2018-12-18 08:46:00",0
"2018-12-18 08:47:00",8
"2018-12-18 08:48:00",628.360565280795
"2018-12-18 08:49:00",596.373205300171
"2018-12-18 08:50:00",144.97241116847
"2018-12-18 08:51:00",0
"2018-12-18 08:52:00",518.237397338324
"2018-12-18 08:53:00",55.0363516232681
"2018-12-18 08:54:00",0
"2018-12-18 08:55:00",9
"2018-12-18 08:56:00",0
"2018-12-18 08:57:00",0
"2018-12-18 08:58:00",7
"2018-12-18 08:59:00",22
"2018-12-18 09:00:00",766.217332093186
"2018-12-18 09:01:00",0
"2018-12-18 09:02:00",58
"2018-12-18 09:03:00",30.6104557300279
"2018-12-18 09:04:00",1089.10330088564
"2018-12-18 09:05:00",695.341642647699
"2018-12-18 09:06:00",1053.35036906055
"2018-12-18 09:07:00",0
"2018-12-18 09:08:00",225.339743498567
"2018-12-18 09:09:00",460.019564801325
"2018-12-18 09:10:00",8
"2018-12-18 09:11:00",0
"2018-12-18 09:12:00",228
"2018-12-18 09:13:00",0
"2018-12-18 09:14:00",7
"2018-12-18 09:15:00",34.928498393146
"2018-12-18 09:16:00",7
"2018-12-18 09:17:00",164.048773235279
"2018-12-18 09:18:00",0
"2018-12-18 09:19:00",0
"2018-12-18 09:20:00",9
"2018-12-18 09:21:00",0
"2018-12-18 09:22:00",0
"2018-12-18 09:23:00",8
"2018-12-18 09:24:00",0
"2018-12-18 09:25:00",76.1905505952018
"2018-12-18 09:26:00",337.794316115591
"2018-12-18 09:27:00",146.632192918199
"2018-12-18 09:28:00",2984.35922770701
"2018-12-18 09:29:00",1268.72219181348
"2018-12-18 09:30:00",11
"2018-12-18 09:31:00",115.922387829099
"2018-12-18 09:32:00",10
"2018-12-18 09:33:00",0
"2018-12-18 09:34:00",0
"2018-12-18 09:35:00",2610.11110874614
"2018-12-18 09:36:00",39
"2018-12-18 09:37:00",40
"2018-12-18 09:38:00",13
"2018-12-18 09:39:00",0
"2018-12-18 09:40:00",35
"2018-12-18 09:41:00",0
"2018-12-18 09:42:00",0
"2018-12-18 09:43:00",249.449393665328
"2018-12-18 09:44:00",21
"2018-12-18 09:45:00",0
"2018-12-18 09:46:00",0
"2018-12-18 09:47:00",23.259406699226
"2018-12-18 09:48:00",5
"2018-12-18 09:49:00",482.105797517516
"2018-12-18 09:50:00",0
"2018-12-18 09:51:00",0
"2018-12-18 09:52:00",292.304635611548
"2018-12-18 09:53:00",0
"2018-12-18 09:54:00",0
"2018-12-18 09:55:00",966.666954022946
"2018-12-18 09:56:00",10
"2018-12-18 09:57:00",0
"2018-12-18 09:58:00",0
"2018-12-18 09:59:00",0
"2018-12-18 10:00:00",388.763424205519
"2018-12-18 10:01:00",35
"2018-12-18 10:02:00",65
"2018-12-18 10:03:00",464.227315008499
"2018-12-18 10:04:00",130.188325129406
"2018-12-18 10:05:00",16
"2018-12-18 10:06:00",2564.05635663493
"2018-12-18 10:07:00",0
"2018-12-18 10:08:00",759.34379565517
"2018-12-18 10:09:00",11
"2018-12-18 10:10:00",24.5967477524977
"2018-12-18 10:11:00",1817.55164988509
"2018-12-18 10:12:00",1467.28252221581
"2018-12-18 10:13:00",3
"2018-12-18 10:14:00",0
"2018-12-18 10:15:00",32.9848450049413
"2018-12-18 10:16:00",3
"2018-12-18 10:17:00",0
"2018-12-18 10:18:00",1800.09583078235
"2018-12-18 10:19:00",25
"2018-12-18 10:20:00",13
"2018-12-18 10:21:00",40.2243707222375
"2018-12-18 10:22:00",26.4007575648882
"2018-12-18 10:23:00",0
"2018-12-18 10:24:00",27.6586333718787
"2018-12-18 10:25:00",3.16227766016838
"2018-12-18 10:26:00",45
"2018-12-18 10:27:00",6
"2018-12-18 10:28:00",4
"2018-12-18 10:29:00",35.1283361405006
"2018-12-18 10:30:00",0
"2018-12-18 10:31:00",0
"2018-12-18 10:32:00",0
"2018-12-18 10:33:00",0
"2018-12-18 10:34:00",0
"2018-12-18 10:35:00",6
"2018-12-18 10:36:00",74.4311762637136
"2018-12-18 10:37:00",37
"2018-12-18 10:38:00",29
"2018-12-18 10:39:00",30
"2018-12-18 10:40:00",14
"2018-12-18 10:41:00",14
"2018-12-18 10:42:00",11
"2018-12-18 10:43:00",0
"2018-12-18 10:44:00",7
"2018-12-18 10:45:00",0
"2018-12-18 10:46:00",1536.5614208355
"2018-12-18 10:47:00",3705.78925466627
"2018-12-18 10:48:00",2411.66768025779
"2018-12-18 10:49:00",8608.70147002439
"2018-12-18 10:50:00",2413.23144352132
"2018-12-18 10:51:00",2972.07822911847
"2018-12-18 10:52:00",1281.10694323308
"2018-12-18 10:53:00",803.100865396122
"2018-12-18 10:54:00",1143.52175318181
"2018-12-18 10:55:00",17
"2018-12-18 10:56:00",607.214953702558
"2018-12-18 10:57:00",1076.09850850189
"2018-12-18 10:58:00",23
"2018-12-18 10:59:00",100.169855745129
"2018-12-18 11:00:00",97.0875893201598
"2018-12-18 11:01:00",19
"2018-12-18 11:02:00",0
"2018-12-18 11:03:00",21
"2018-12-18 11:04:00",33
"2018-12-18 11:05:00",0
"2018-12-18 11:06:00",28
"2018-12-18 11:07:00",27
"2018-12-18 11:08:00",1
"2018-12-18 11:09:00",434.111736768312
"2018-12-18 11:10:00",37.5765884561119
"2018-12-18 11:11:00",76.0263112349928
"2018-12-18 11:12:00",8
"2018-12-18 11:13:00",44.5533388198909
"2018-12-18 11:14:00",26
"2018-12-18 11:15:00",33.0605505096331
"2018-12-18 11:16:00",32
"2018-12-18 11:17:00",11
"2018-12-18 11:18:00",0
"2018-12-18 11:19:00",10
"2018-12-18 11:20:00",2
"2018-12-18 11:21:00",152.643375224737
"2018-12-18 11:22:00",8
"2018-12-18 11:23:00",16.1554944214035
"2018-12-18 11:24:00",33.6005952328229
"2018-12-18 11:25:00",28
"2018-12-18 11:26:00",30.8706980808663
"2018-12-18 11:27:00",0
"2018-12-18 11:28:00",15
"2018-12-18 11:29:00",7
"2018-12-18 11:30:00",5
"2018-12-18 11:31:00",12
"2018-12-18 11:32:00",16
"2018-12-18 11:33:00",6
"2018-12-18 11:34:00",14
"2018-12-18 11:35:00",12.0830459735946
"2018-12-18 11:36:00",56
"2018-12-18 11:37:00",0
"2018-12-18 11:38:00",0
"2018-12-18 11:39:00",0
"2018-12-18 11:40:00",1674.05197051943
"2018-12-18 11:41:00",603.757401610945
"2018-12-18 11:42:00",3054.41009034478
"2018-12-18 11:43:00",2092.35752203107
"2018-12-18 11:44:00",9929.4622714425
"2018-12-18 11:45:00",5127.73449000628
"2018-12-18 11:46:00",3315.69117982963
"2018-12-18 11:47:00",2489.01426271526
"2018-12-18 11:48:00",4598.77396704817
"2018-12-18 11:49:00",5798.17083225391
"2018-12-18 11:50:00",4198.67002752062
"2018-12-18 11:51:00",1532.56549615343
"2018-12-18 11:52:00",36.1247837363769
"2018-12-18 11:53:00",1128.9889282008
"2018-12-18 11:54:00",4708.02039077997
"2018-12-18 11:55:00",2905.86045776462
"2018-12-18 11:56:00",1515.2415648998
"2018-12-18 11:57:00",3840.00859374038
"2018-12-18 11:58:00",2572.08514633556
"2018-12-18 11:59:00",2941.11509465373
"2018-12-18 12:00:00",3626.55883724503
"2018-12-18 12:01:00",2717.17537159455
"2018-12-18 12:02:00",1150.28735540299
"2018-12-18 12:03:00",2954.48235736821
"2018-12-18 12:04:00",1266.8314805056
"2018-12-18 12:05:00",4504.1982638423
"2018-12-18 12:06:00",6257.93735986547
"2018-12-18 12:07:00",6328.17201093649
"2018-12-18 12:08:00",5128.909630711
"2018-12-18 12:09:00",4223.68085915591
"2018-12-18 12:10:00",3916.71201392188
"2018-12-18 12:11:00",3109.36649496324
"2018-12-18 12:12:00",4135.92867443335
"2018-12-18 12:13:00",671.494601616424
"2018-12-18 12:14:00",2504.32445980947
"2018-12-18 12:15:00",4122.04439568523
"2018-12-18 12:16:00",877.25765884374
"2018-12-18 12:17:00",15
"2018-12-18 12:18:00",733.100948028305
"2018-12-18 12:19:00",3205.85433231144
"2018-12-18 12:20:00",3774.0086115429
"2018-12-18 12:21:00",3267.94935701274
"2018-12-18 12:22:00",524.127846999184
"2018-12-18 12:23:00",160.667358228111
"2018-12-18 12:24:00",198.146410515053
"2018-12-18 12:25:00",239.904147525632
"2018-12-18 12:26:00",231.051942212135
"2018-12-18 12:27:00",349.121755265982
"2018-12-18 12:28:00",107.191417566893
"2018-12-18 12:29:00",221.546834777661
"2018-12-18 12:30:00",336.220165962722
"2018-12-18 12:31:00",0
"2018-12-18 12:32:00",107.680081723595
"2018-12-18 12:33:00",153.342753333831
"2018-12-18 12:34:00",446.842254044982
"2018-12-18 12:35:00",101.730034896288
"2018-12-18 12:36:00",56
"2018-12-18 12:37:00",1525.35799076807
"2018-12-18 12:38:00",4503.44612491368
"2018-12-18 12:39:00",916.197031211082
"2018-12-18 12:40:00",1694.87875672568
"2018-12-18 12:41:00",150.206524492114
"2018-12-18 12:42:00",33.3766385365573
"2018-12-18 12:43:00",219.10956163527
"2018-12-18 12:44:00",54.0832691319598
"2018-12-18 12:45:00",187.456661658102
"2018-12-18 12:46:00",0
"2018-12-18 12:47:00",0
"2018-12-18 12:48:00",0
"2018-12-18 12:49:00",41.5932686861708
"2018-12-18 12:50:00",58.7026404857567
"2018-12-18 12:51:00",169.106475334329
"2018-12-18 12:52:00",69.6634768009751
"2018-12-18 12:53:00",2313.83275108639
"2018-12-18 12:54:00",4238.08411903303
"2018-12-18 12:55:00",543.592678390723
"2018-12-18 12:56:00",0
"2018-12-18 12:57:00",0
"2018-12-18 12:58:00",0
"2018-12-18 12:59:00",0
"2018-12-18 13:00:00",0
"2018-12-18 13:01:00",0
"2018-12-18 13:02:00",0
"2018-12-18 13:03:00",0
"2018-12-18 13:04:00",0
"2018-12-18 13:05:00",0
"2018-12-18 13:06:00",0
"2018-12-18 13:07:00",0
