"time","activity"
"2018-12-18 01:46:00",0
"2018-12-18 01:47:00",0
"2018-12-18 01:48:00",0
"2018-12-18 01:49:00",0
"2018-12-18 01:50:00",0
"2018-12-18 01:51:00",0
"2018-12-18 01:52:00",0
"2018-12-18 01:53:00",2
"2018-12-18 01:54:00",0
"2018-12-18 01:55:00",503.248447588266
"2018-12-18 01:56:00",0
"2018-12-18 01:57:00",0
"2018-12-18 01:58:00",0
"2018-12-18 01:59:00",1
"2018-12-18 02:00:00",0
"2018-12-18 02:01:00",0
"2018-12-18 02:02:00",0
"2018-12-18 02:03:00",0
"2018-12-18 02:04:00",0
"2018-12-18 02:05:00",0
"2018-12-18 02:06:00",0
"2018-12-18 02:07:00",0
"2018-12-18 02:08:00",0
"2018-12-18 02:09:00",0
"2018-12-18 02:10:00",0
"2018-12-18 02:11:00",0
"2018-12-18 02:12:00",0
"2018-12-18 02:13:00",0
"2018-12-18 02:14:00",0
"2018-12-18 02:15:00",0
"2018-12-18 02:16:00",0
"2018-12-18 02:17:00",0
"2018-12-18 02:18:00",0
"2018-12-18 02:19:00",0
"2018-12-18 02:20:00",0
"2018-12-18 02:21:00",0
"2018-12-18 02:22:00",1642.33431432215
"2018-12-18 02:23:00",0
"2018-12-18 02:24:00",0
"2018-12-18 02:25:00",0
"2018-12-18 02:26:00",0
"2018-12-18 02:27:00",0
"2018-12-18 02:28:00",0
"2018-12-18 02:29:00",0
"2018-12-18 02:30:00",0
"2018-12-18 02:31:00",0
"2018-12-18 02:32:00",0
"2018-12-18 02:33:00",0
"2018-12-18 02:34:00",0
"2018-12-18 02:35:00",0
"2018-12-18 02:36:00",0
"2018-12-18 02:37:00",0
"2018-12-18 02:38:00",0
"2018-12-18 02:39:00",0
"2018-12-18 02:40:00",724.252027957119
"2018-12-18 02:41:00",0
"2018-12-18 02:42:00",20
"2018-12-18 02:43:00",0
"2018-12-18 02:44:00",0
"2018-12-18 02:45:00",0
"2018-12-18 02:46:00",0
"2018-12-18 02:47:00",0
"2018-12-18 02:48:00",0
"2018-12-18 02:49:00",0
"2018-12-18 02:50:00",0
"2018-12-18 02:51:00",0
"2018-12-18 02:52:00",0
"2018-12-18 02:53:00",0
"2018-12-18 02:54:00",0
"2018-12-18 02:55:00",357.498251743977
"2018-12-18 02:56:00",0
"2018-12-18 02:57:00",0
"2018-12-18 02:58:00",0
"2018-12-18 02:59:00",0
"2018-12-18 03:00:00",0
"2018-12-18 03:01:00",0
"2018-12-18 03:02:00",0
"2018-12-18 03:03:00",0
"2018-12-18 03:04:00",0
"2018-12-18 03:05:00",0
"2018-12-18 03:06:00",0
"2018-12-18 03:07:00",0
"2018-12-18 03:08:00",0
"2018-12-18 03:09:00",0
"2018-12-18 03:10:00",0
"2018-12-18 03:11:00",0
"2018-12-18 03:12:00",0
"2018-12-18 03:13:00",0
"2018-12-18 03:14:00",0
"2018-12-18 03:15:00",0
"2018-12-18 03:16:00",0
"2018-12-18 03:17:00",0
"2018-12-18 03:18:00",0
"2018-12-18 03:19:00",0
"2018-12-18 03:20:00",0
"2018-12-18 03:21:00",0
"2018-12-18 03:22:00",0
"2018-12-18 03:23:00",0
"2018-12-18 03:24:00",0
"2018-12-18 03:25:00",0
"2018-12-18 03:26:00",0
"2018-12-18 03:27:00",0
"2018-12-18 03:28:00",89.7162192694275
"2018-12-18 03:29:00",0
"2018-12-18 03:30:00",0
"2018-12-18 03:31:00",0
"2018-12-18 03:32:00",0
"2018-12-18 03:33:00",0
"2018-12-18 03:34:00",0
"2018-12-18 03:35:00",0
"2018-12-18 03:36:00",0
"2018-12-18 03:37:00",0
"2018-12-18 03:38:00",0
"2018-12-18 03:39:00",0
"2018-12-18 03:40:00",0
"2018-12-18 03:41:00",0
"2018-12-18 03:42:00",0
"2018-12-18 03:43:00",0
"2018-12-18 03:44:00",0
"2018-12-18 03:45:00",0
"2018-12-18 03:46:00",0
"2018-12-18 03:47:00",0
"2018-12-18 03:48:00",3341.53153508986
"2018-12-18 03:49:00",0
"2018-12-18 03:50:00",0
"2018-12-18 03:51:00",0
"2018-12-18 03:52:00",0
"2018-12-18 03:53:00",0
"2018-12-18 03:54:00",0
"2018-12-18 03:55:00",0
"2018-12-18 03:56:00",0
"2018-12-18 03:57:00",0
"2018-12-18 03:58:00",0
"2018-12-18 03:59:00",0
"2018-12-18 04:00:00",0
"2018-12-18 04:01:00",0
"2018-12-18 04:02:00",0
"2018-12-18 04:03:00",0
"2018-12-18 04:04:00",0
"2018-12-18 04:05:00",0
"2018-12-18 04:06:00",0
"2018-12-18 04:07:00",0
"2018-12-18 04:08:00",0
"2018-12-18 04:09:00",0
"2018-12-18 04:10:00",0
"2018-12-18 04:11:00",0
"2018-12-18 04:12:00",0
"2018-12-18 04:13:00",0
"2018-12-18 04:14:00",0
"2018-12-18 04:15:00",0
"2018-12-18 04:16:00",0
"2018-12-18 04:17:00",0
"2018-12-18 04:18:00",0
"2018-12-18 04:19:00",0
"2018-12-18 04:20:00",0
"2018-12-18 04:21:00",0
"2018-12-18 04:22:00",0
"2018-12-18 04:23:00",0
"2018-12-18 04:24:00",827.352403755498
"2018-12-18 04:25:00",0
"2018-12-18 04:26:00",0
"2018-12-18 04:27:00",0
"2018-12-18 04:28:00",689.221299728904
"2018-12-18 04:29:00",0
"2018-12-18 04:30:00",0
"2018-12-18 04:31:00",0
"2018-12-18 04:32:00",0
"2018-12-18 04:33:00",0
"2018-12-18 04:34:00",0
"2018-12-18 04:35:00",0
"2018-12-18 04:36:00",11
"2018-12-18 04:37:00",0
"2018-12-18 04:38:00",0
"2018-12-18 04:39:00",0
"2018-12-18 04:40:00",0
"2018-12-18 04:41:00",1429.67898494732
"2018-12-18 04:42:00",0
"2018-12-18 04:43:00",0
"2018-12-18 04:44:00",0
"2018-12-18 04:45:00",0
"2018-12-18 04:46:00",276.734529829582
"2018-12-18 04:47:00",0
"2018-12-18 04:48:00",0
"2018-12-18 04:49:00",0
"2018-12-18 04:50:00",0
"2018-12-18 04:51:00",0
"2018-12-18 04:52:00",0
"2018-12-18 04:53:00",0
"2018-12-18 04:54:00",0
"2018-12-18 04:55:00",0
"2018-12-18 04:56:00",0
"2018-12-18 04:57:00",0
"2018-12-18 04:58:00",1054.09534673103
"2018-12-18 04:59:00",0
"2018-12-18 05:00:00",0
"2018-12-18 05:01:00",0
"2018-12-18 05:02:00",0
"2018-12-18 05:03:00",0
"2018-12-18 05:04:00",0
"2018-12-18 05:05:00",0
"2018-12-18 05:06:00",0
"2018-12-18 05:07:00",0
"2018-12-18 05:08:00",0
"2018-12-18 05:09:00",0
"2018-12-18 05:10:00",0
"2018-12-18 05:11:00",0
"2018-12-18 05:12:00",0
"2018-12-18 05:13:00",0
"2018-12-18 05:14:00",0
"2018-12-18 05:15:00",358.832830159115
"2018-12-18 05:16:00",0
"2018-12-18 05:17:00",0
"2018-12-18 05:18:00",0
"2018-12-18 05:19:00",0
"2018-12-18 05:20:00",33.734255586866
"2018-12-18 05:21:00",0
"2018-12-18 05:22:00",0
"2018-12-18 05:23:00",0
"2018-12-18 05:24:00",0
"2018-12-18 05:25:00",0
"2018-12-18 05:26:00",0
"2018-12-18 05:27:00",0
"2018-12-18 05:28:00",0
"2018-12-18 05:29:00",0
"2018-12-18 05:30:00",0
"2018-12-18 05:31:00",0
"2018-12-18 05:32:00",0
"2018-12-18 05:33:00",0
"2018-12-18 05:34:00",0
"2018-12-18 05:35:00",0
"2018-12-18 05:36:00",0
"2018-12-18 05:37:00",0
"2018-12-18 05:38:00",0
"2018-12-18 05:39:00",0
"2018-12-18 05:40:00",0
"2018-12-18 05:41:00",0
"2018-12-18 05:42:00",0
"2018-12-18 05:43:00",0
"2018-12-18 05:44:00",0
"2018-12-18 05:45:00",0
"2018-12-18 05:46:00",889.326711619526
"2018-12-18 05:47:00",0
"2018-12-18 05:48:00",0
"2018-12-18 05:49:00",0
"2018-12-18 05:50:00",0
"2018-12-18 05:51:00",0
"2018-12-18 05:52:00",367.677848122511
"2018-12-18 05:53:00",0
"2018-12-18 05:54:00",0
"2018-12-18 05:55:00",0
"2018-12-18 05:56:00",0
"2018-12-18 05:57:00",261.895017134729
"2018-12-18 05:58:00",1031.23906054804
"2018-12-18 05:59:00",0
"2018-12-18 06:00:00",497.732860076568
"2018-12-18 06:01:00",0
"2018-12-18 06:02:00",0
"2018-12-18 06:03:00",0
"2018-12-18 06:04:00",0
"2018-12-18 06:05:00",0
"2018-12-18 06:06:00",0
"2018-12-18 06:07:00",0
"2018-12-18 06:08:00",0
"2018-12-18 06:09:00",0
"2018-12-18 06:10:00",0
"2018-12-18 06:11:00",0
"2018-12-18 06:12:00",0
"2018-12-18 06:13:00",0
"2018-12-18 06:14:00",530.428128967535
"2018-12-18 06:15:00",47.4341649025257
"2018-12-18 06:16:00",0
"2018-12-18 06:17:00",620.428078023553
"2018-12-18 06:18:00",57
"2018-12-18 06:19:00",0
"2018-12-18 06:20:00",0
"2018-12-18 06:21:00",0
"2018-12-18 06:22:00",552.46538353095
"2018-12-18 06:23:00",0
"2018-12-18 06:24:00",0
"2018-12-18 06:25:00",716.715424697976
"2018-12-18 06:26:00",5258.27053316963
"2018-12-18 06:27:00",6478.72279079758
"2018-12-18 06:28:00",5388.25584025109
"2018-12-18 06:29:00",3966.90130958661
"2018-12-18 06:30:00",1086.38022809696
"2018-12-18 06:31:00",2137.09850030362
"2018-12-18 06:32:00",2294.4683480057
"2018-12-18 06:33:00",1932.26783857725
"2018-12-18 06:34:00",2190.84321666339
"2018-12-18 06:35:00",2249.1798505233
"2018-12-18 06:36:00",2718.27629206451
"2018-12-18 06:37:00",1849.04840390943
"2018-12-18 06:38:00",2279.28453686678
"2018-12-18 06:39:00",2757.32642246071
"2018-12-18 06:40:00",2453.41598592656
"2018-12-18 06:41:00",3101.68228547026
"2018-12-18 06:42:00",2353.69539235645
"2018-12-18 06:43:00",2019.27759359628
"2018-12-18 06:44:00",2023.95800351687
"2018-12-18 06:45:00",2094.48179748596
"2018-12-18 06:46:00",2684.98603348323
"2018-12-18 06:47:00",2838.29262057315
"2018-12-18 06:48:00",1136.46337380489
"2018-12-18 06:49:00",0
"2018-12-18 06:50:00",0
"2018-12-18 06:51:00",0
"2018-12-18 06:52:00",0
"2018-12-18 06:53:00",2078.03224229077
"2018-12-18 06:54:00",1602.71831586215
"2018-12-18 06:55:00",1443.99099720185
"2018-12-18 06:56:00",262.689931287821
"2018-12-18 06:57:00",1134.08156673142
"2018-12-18 06:58:00",774.911607862471
"2018-12-18 06:59:00",172.171426200749
"2018-12-18 07:00:00",21
"2018-12-18 07:01:00",184.902677103389
"2018-12-18 07:02:00",111.548195861699
"2018-12-18 07:03:00",0
"2018-12-18 07:04:00",1234.20379192417
"2018-12-18 07:05:00",650.582815635335
"2018-12-18 07:06:00",1003.09620675187
"2018-12-18 07:07:00",0
"2018-12-18 07:08:00",386.339229175604
"2018-12-18 07:09:00",777.453535589105
"2018-12-18 07:10:00",0
"2018-12-18 07:11:00",1409.18345150658
"2018-12-18 07:12:00",3975.65805873694
"2018-12-18 07:13:00",1573.01271450678
"2018-12-18 07:14:00",1323.72882419323
"2018-12-18 07:15:00",1084.35695229938
"2018-12-18 07:16:00",463.884683946345
"2018-12-18 07:17:00",492.556595732917
"2018-12-18 07:18:00",842.205438120652
"2018-12-18 07:19:00",0
"2018-12-18 07:20:00",70.221079456243
"2018-12-18 07:21:00",1957.57451965436
"2018-12-18 07:22:00",169.782213438275
"2018-12-18 07:23:00",2029.51299577017
"2018-12-18 07:24:00",1929.94792675865
"2018-12-18 07:25:00",1626.84264758458
"2018-12-18 07:26:00",798.641972350565
"2018-12-18 07:27:00",2305.40972497298
"2018-12-18 07:28:00",2449.99020406205
"2018-12-18 07:29:00",608.728182360567
"2018-12-18 07:30:00",2722.85842452376
"2018-12-18 07:31:00",7883.73445773004
"2018-12-18 07:32:00",9767.06102161751
"2018-12-18 07:33:00",4974.52731422796
"2018-12-18 07:34:00",6901.27589652812
"2018-12-18 07:35:00",979.535093807261
"2018-12-18 07:36:00",492.133112074365
"2018-12-18 07:37:00",585.246102080142
"2018-12-18 07:38:00",1262.46306876677
"2018-12-18 07:39:00",482.428233004662
"2018-12-18 07:40:00",2661.93933063847
"2018-12-18 07:41:00",2023.71292430522
"2018-12-18 07:42:00",1961.7329074061
"2018-12-18 07:43:00",2389.53426424481
"2018-12-18 07:44:00",1673.55609407035
"2018-12-18 07:45:00",2511.53140533819
"2018-12-18 07:46:00",3627.55647785117
"2018-12-18 07:47:00",4156.07098110704
"2018-12-18 07:48:00",748.313437003506
"2018-12-18 07:49:00",127.015747055237
"2018-12-18 07:50:00",697.374361444411
"2018-12-18 07:51:00",2326.57344607902
"2018-12-18 07:52:00",2399.5509996664
"2018-12-18 07:53:00",51
"2018-12-18 07:54:00",3550.21844398341
"2018-12-18 07:55:00",5962.63708437802
"2018-12-18 07:56:00",3800.1065774528
"2018-12-18 07:57:00",2104.46335202113
"2018-12-18 07:58:00",3505.50010697475
"2018-12-18 07:59:00",1230.10284122914
"2018-12-18 08:00:00",2944.05621549589
"2018-12-18 08:01:00",916.906211125216
"2018-12-18 08:02:00",1555.38066080301
"2018-12-18 08:03:00",2171.35787008959
"2018-12-18 08:04:00",217.738375120235
"2018-12-18 08:05:00",9
"2018-12-18 08:06:00",102.52804494381
"2018-12-18 08:07:00",977.819001656237
"2018-12-18 08:08:00",921.436921335367
"2018-12-18 08:09:00",1195.93728932582
"2018-12-18 08:10:00",1406.46862744961
"2018-12-18 08:11:00",1425.9133914793
"2018-12-18 08:12:00",77.4209274033836
"2018-12-18 08:13:00",1679.96369008381
"2018-12-18 08:14:00",89.4930164873215
"2018-12-18 08:15:00",0
"2018-12-18 08:16:00",0
"2018-12-18 08:17:00",0
"2018-12-18 08:18:00",344.84924242341
"2018-12-18 08:19:00",1431.45171067696
"2018-12-18 08:20:00",1
"2018-12-18 08:21:00",47.5394572960189
"2018-12-18 08:22:00",85.7088093488645
"2018-12-18 08:23:00",132.483961293434
"2018-12-18 08:24:00",108.857705285386
"2018-12-18 08:25:00",0
"2018-12-18 08:26:00",2474.38315545511
"2018-12-18 08:27:00",117.970335254249
"2018-12-18 08:28:00",1034.23449952126
"2018-12-18 08:29:00",13
"2018-12-18 08:30:00",504.76331086956
"2018-12-18 08:31:00",345.845341156998
"2018-12-18 08:32:00",130.602450206725
"2018-12-18 08:33:00",6
"2018-12-18 08:34:00",0
"2018-12-18 08:35:00",595.591302824344
"2018-12-18 08:36:00",3475.97741649741
"2018-12-18 08:37:00",304.922941085121
"2018-12-18 08:38:00",813.890041713253
"2018-12-18 08:39:00",16.8819430161341
"2018-12-18 08:40:00",1432.00384077697
"2018-12-18 08:41:00",244.536295874457
"2018-12-18 08:42:00",147.587262323007
"2018-12-18 08:43:00",46.8614980554399
"2018-12-18 08:44:00",140.637832747807
"2018-12-18 08:45:00",472.386494303129
"2018-12-18 08:46:00",154.686780301356
"2018-12-18 08:47:00",1047.37290398406
"2018-12-18 08:48:00",2069.54801828805
"2018-12-18 08:49:00",469.090609584119
"2018-12-18 08:50:00",494.50379169426
"2018-12-18 08:51:00",744.55154287665
"2018-12-18 08:52:00",605.986798536074
"2018-12-18 08:53:00",924.805925586552
"2018-12-18 08:54:00",1703.85914910828
"2018-12-18 08:55:00",4432.46940203765
"2018-12-18 08:56:00",139.316187142772
"2018-12-18 08:57:00",95.3414914924242
"2018-12-18 08:58:00",878.324541385472
"2018-12-18 08:59:00",1278.21242366048
"2018-12-18 09:00:00",1388.87220434423
"2018-12-18 09:01:00",1337.14958026393
"2018-12-18 09:02:00",462.305094066678
"2018-12-18 09:03:00",1438.91208904505
"2018-12-18 09:04:00",361.055397411533
"2018-12-18 09:05:00",912.469725525182
"2018-12-18 09:06:00",190.023682734548
"2018-12-18 09:07:00",183
"2018-12-18 09:08:00",408.388295620724
"2018-12-18 09:09:00",33.2415402771893
"2018-12-18 09:10:00",65.2763356814704
"2018-12-18 09:11:00",168.374582404827
"2018-12-18 09:12:00",780.24675584074
"2018-12-18 09:13:00",203.708124531154
"2018-12-18 09:14:00",171
"2018-12-18 09:15:00",187
"2018-12-18 09:16:00",308.014610043095
"2018-12-18 09:17:00",89.2468486838611
"2018-12-18 09:18:00",554.552071495545
"2018-12-18 09:19:00",978.754821188637
"2018-12-18 09:20:00",501.702102845902
"2018-12-18 09:21:00",406.119440559055
"2018-12-18 09:22:00",453.249379481098
"2018-12-18 09:23:00",22
"2018-12-18 09:24:00",100
"2018-12-18 09:25:00",475.636415763133
"2018-12-18 09:26:00",170.099970605524
"2018-12-18 09:27:00",213.843400646361
"2018-12-18 09:28:00",191
"2018-12-18 09:29:00",255.019607089337
"2018-12-18 09:30:00",338.964599921585
"2018-12-18 09:31:00",76
"2018-12-18 09:32:00",57
"2018-12-18 09:33:00",481.074838252844
"2018-12-18 09:34:00",2119.67639039548
"2018-12-18 09:35:00",2004.04615715307
"2018-12-18 09:36:00",2613.68858129656
"2018-12-18 09:37:00",364.059061142557
"2018-12-18 09:38:00",1445.46878209112
"2018-12-18 09:39:00",4581.51459672454
"2018-12-18 09:40:00",2436.06999078434
"2018-12-18 09:41:00",4580.54210765494
"2018-12-18 09:42:00",3102.27497169416
"2018-12-18 09:43:00",1717.85622215598
"2018-12-18 09:44:00",1213.28850649794
"2018-12-18 09:45:00",1867.22280405955
"2018-12-18 09:46:00",1875.30397535973
"2018-12-18 09:47:00",1128.97254173873
"2018-12-18 09:48:00",3147.43530513337
"2018-12-18 09:49:00",3356.52037086028
"2018-12-18 09:50:00",2944.6952304101
"2018-12-18 09:51:00",1977.15376235638
"2018-12-18 09:52:00",1310.87795007773
"2018-12-18 09:53:00",2614.34905856123
"2018-12-18 09:54:00",1187.38957381308
"2018-12-18 09:55:00",2241.14903565113
"2018-12-18 09:56:00",1078.27872092516
"2018-12-18 09:57:00",229.349078916834
"2018-12-18 09:58:00",2574.40070696075
"2018-12-18 09:59:00",3214.73000421497
"2018-12-18 10:00:00",2019.75320274533
"2018-12-18 10:01:00",199.005025062183
"2018-12-18 10:02:00",3932.46411299582
"2018-12-18 10:03:00",3406.24206421094
"2018-12-18 10:04:00",162.259052135775
"2018-12-18 10:05:00",1921.57903818708
"2018-12-18 10:06:00",387.216993428749
"2018-12-18 10:07:00",547.617567285784
"2018-12-18 10:08:00",566.717742796182
"2018-12-18 10:09:00",1143.6279989577
"2018-12-18 10:10:00",1180.16015862255
"2018-12-18 10:11:00",775.235448105929
"2018-12-18 10:12:00",1334.1776493406
"2018-12-18 10:13:00",1165.16651170552
"2018-12-18 10:14:00",446.777349470628
"2018-12-18 10:15:00",1568.72241011595
"2018-12-18 10:16:00",958.022964234157
"2018-12-18 10:17:00",2596.378631864
"2018-12-18 10:18:00",774.181503266514
"2018-12-18 10:19:00",164.477962049631
"2018-12-18 10:20:00",82.4924238945614
"2018-12-18 10:21:00",222.497190993504
"2018-12-18 10:22:00",349.144669155925
"2018-12-18 10:23:00",164.304595188327
"2018-12-18 10:24:00",176.232800579234
"2018-12-18 10:25:00",157.203689524133
"2018-12-18 10:26:00",648.051695468811
"2018-12-18 10:27:00",277.045122678599
"2018-12-18 10:28:00",161
"2018-12-18 10:29:00",165.849329211788
"2018-12-18 10:30:00",260
"2018-12-18 10:31:00",307.25396661394
"2018-12-18 10:32:00",446.441485527499
"2018-12-18 10:33:00",226.28742784344
"2018-12-18 10:34:00",137.626305625051
"2018-12-18 10:35:00",449.298341862064
"2018-12-18 10:36:00",556.726144527091
"2018-12-18 10:37:00",832.207906715624
"2018-12-18 10:38:00",191
"2018-12-18 10:39:00",195.749840357534
"2018-12-18 10:40:00",236.715018534946
"2018-12-18 10:41:00",181.022098098547
"2018-12-18 10:42:00",218
"2018-12-18 10:43:00",438.792661743562
"2018-12-18 10:44:00",486.201604275428
"2018-12-18 10:45:00",2093.24699928126
"2018-12-18 10:46:00",1338.36355300045
"2018-12-18 10:47:00",2752.28941065434
"2018-12-18 10:48:00",2376.29249041443
"2018-12-18 10:49:00",1150.48554967023
"2018-12-18 10:50:00",1668.07014241008
"2018-12-18 10:51:00",1334.61792285283
"2018-12-18 10:52:00",909.202947641504
"2018-12-18 10:53:00",1315.20112530365
"2018-12-18 10:54:00",637.315463487275
"2018-12-18 10:55:00",1475.13592594039
"2018-12-18 10:56:00",780.283922684557
"2018-12-18 10:57:00",1882.13814583308
"2018-12-18 10:58:00",616.767379163328
"2018-12-18 10:59:00",1035.18790564805
"2018-12-18 11:00:00",14
"2018-12-18 11:01:00",274.164184385926
"2018-12-18 11:02:00",865.652355163434
"2018-12-18 11:03:00",711.501229795142
"2018-12-18 11:04:00",124.71567664091
"2018-12-18 11:05:00",1115.82301463987
"2018-12-18 11:06:00",479.010438299626
"2018-12-18 11:07:00",982.605719502996
"2018-12-18 11:08:00",66.0302960768767
"2018-12-18 11:09:00",681.20848497358
"2018-12-18 11:10:00",386.572114876384
"2018-12-18 11:11:00",9.21954445729289
"2018-12-18 11:12:00",42
"2018-12-18 11:13:00",65
"2018-12-18 11:14:00",0
"2018-12-18 11:15:00",624.818373609483
"2018-12-18 11:16:00",135.904378148756
"2018-12-18 11:17:00",92.655275079188
"2018-12-18 11:18:00",0
"2018-12-18 11:19:00",0
"2018-12-18 11:20:00",0
"2018-12-18 11:21:00",0
"2018-12-18 11:22:00",87.5271386485357
"2018-12-18 11:23:00",44.5982062419555
"2018-12-18 11:24:00",42
"2018-12-18 11:25:00",0
"2018-12-18 11:26:00",3
"2018-12-18 11:27:00",797.273478801346
"2018-12-18 11:28:00",1188.45277567096
"2018-12-18 11:29:00",633.551102911202
"2018-12-18 11:30:00",238.287641307727
"2018-12-18 11:31:00",25
"2018-12-18 11:32:00",160.60510577189
"2018-12-18 11:33:00",48.9591666595746
"2018-12-18 11:34:00",426.582934492227
"2018-12-18 11:35:00",34.2052627529741
"2018-12-18 11:36:00",31.04834939252
"2018-12-18 11:37:00",0
"2018-12-18 11:38:00",150.592164470798
"2018-12-18 11:39:00",2112.13919995818
"2018-12-18 11:40:00",2578.76307558488
"2018-12-18 11:41:00",3360.33822702418
"2018-12-18 11:42:00",3803.41110057801
"2018-12-18 11:43:00",5425.95189805439
"2018-12-18 11:44:00",2900.14430675441
"2018-12-18 11:45:00",1795.61967019745
"2018-12-18 11:46:00",3983.30980467249
"2018-12-18 11:47:00",1934.72840471214
"2018-12-18 11:48:00",2730.74440400415
"2018-12-18 11:49:00",3565.44190809498
"2018-12-18 11:50:00",4574.03038905515
"2018-12-18 11:51:00",4970.13691964316
"2018-12-18 11:52:00",4774.02754495614
"2018-12-18 11:53:00",1679.7017592418
"2018-12-18 11:54:00",2037.64668183667
"2018-12-18 11:55:00",1034.45879569947
"2018-12-18 11:56:00",2126.18484615049
"2018-12-18 11:57:00",447.746580109776
"2018-12-18 11:58:00",485.693318875193
"2018-12-18 11:59:00",1510.66971903193
"2018-12-18 12:00:00",1442.44271983327
"2018-12-18 12:01:00",1895.90453346153
"2018-12-18 12:02:00",1453.14865034517
"2018-12-18 12:03:00",1397.03758002425
"2018-12-18 12:04:00",3121.6316246476
"2018-12-18 12:05:00",1563.84206363686
"2018-12-18 12:06:00",47.8539444560216
"2018-12-18 12:07:00",280.873637068344
"2018-12-18 12:08:00",317.611397780369
"2018-12-18 12:09:00",422.011848174906
"2018-12-18 12:10:00",1016.62038146006
"2018-12-18 12:11:00",166.529276705329
"2018-12-18 12:12:00",367.77846592752
"2018-12-18 12:13:00",85.0235261559999
"2018-12-18 12:14:00",222.436507794921
"2018-12-18 12:15:00",384.734973715674
"2018-12-18 12:16:00",503.835290546425
"2018-12-18 12:17:00",748.249290009687
"2018-12-18 12:18:00",3356.2279421994
"2018-12-18 12:19:00",2499.56356190436
"2018-12-18 12:20:00",3005.84197854777
"2018-12-18 12:21:00",637.166383294034
"2018-12-18 12:22:00",16.5529453572468
"2018-12-18 12:23:00",2868.30734057562
"2018-12-18 12:24:00",2564.06415676363
"2018-12-18 12:25:00",2401.20990336122
"2018-12-18 12:26:00",3110.85341988336
"2018-12-18 12:27:00",2070.59291025542
"2018-12-18 12:28:00",2794.94991010572
"2018-12-18 12:29:00",6411.51690319849
"2018-12-18 12:30:00",1910.73624553469
